path,page_type,tier,gips,gips_base,serp_queries_held,serp_weakness_avg,likely_cause,google_state,google_crawled,google_indexed,google_last_crawl,google_impressions,google_clicks,google_position,google_serp_position,yandex_state,yandex_excluded_reason,yandex_position,yandex_query,lastmod
/product/shutter-img-10,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-04
/product/shutter-img-350,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-04
/product/shutter-img-50,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-04
/product/sketchup-pro,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-03
/product/sketchup-pro-civil,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-03
/product/sketchup-pro-scan,product,TIER 3,54,54,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,in_search,,,,2026-09-03
/product/slack-business-plus,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-03
/product/slack-pro,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-03
/product/solidworks-design-premium,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-03
/product/solidworks-design-premium-device,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-03
/product/solidworks-design-professional,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-03
/product/solidworks-design-professional-device,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-03
/product/solidworks-design-standard,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-03
/product/solidworks-design-standard-device,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-03
/product/solidworks-xdesign-quarterly,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-03
/product/solidworks-xdesign-yearly,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-03
/product/suno-premier,product,TIER 3,54,54,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,in_search,,,,2026-09-03
/product/suno-pro,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-03
/product/teamviewer-business,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-03
/product/teamviewer-corporate,product,TIER 3,54,54,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,in_search,,,,2026-09-03
/product/teamviewer-premium,product,TIER 3,54,54,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,in_search,,,,2026-09-03
/product/teamviewer-remote-access,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-03
/product/think-cell-suite,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,
/product/tlstr-vantage,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,
/product/toonboom-harmony-advanced,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-03
/product/toonboom-harmony-premium,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-05
/product/windsurf-pro,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,
/product/windsurf-teams,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,
/product/winrar-license,product,TIER 3,54,54,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,in_search,,,,
/product/wordpress-business,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-03
/product/wordpress-commerce,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-03
/product/xai-supergrok,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,
/product/xai-supergrok-heavy,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-05
/product/zoom-wp-business-plus,product,TIER 3,54,54,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,in_search,,,,2026-09-03
/product/zoom-wp-pro,product,TIER 3,54,54,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,
/alternatives/anydesk,alternative,TIER 3,52,52,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,
/alternatives/canva,alternative,TIER 3,52,52,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,in_search,,,,
/alternatives/cursor,alternative,TIER 3,52,52,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,
/alternatives/figma,alternative,TIER 3,52,52,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,
/alternatives/miro,alternative,TIER 3,52,52,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,
/alternatives/notion,alternative,TIER 3,52,52,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,
/alternatives/openrouter,alternative,TIER 3,52,52,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,
/solutions/ai-dlya-razrabotchikov,solution,TIER 3,52,52,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,
/solutions/inostrannoe-po-po-dogovoru,solution,TIER 3,52,52,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,
/solutions/marketing-agencies,solution,TIER 3,52,52,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,
/solutions/podarochnye-karty-sotrudnikam,solution,TIER 3,52,52,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,in_search,,,,
/solutions/uchet-po-i-it-aktivov,solution,TIER 3,52,52,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,in_search,,,,
/compare/gamma-vs-canva,compare,TIER 3,50,50,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,
/compare/midjourney-vs-recraft,compare,TIER 3,50,50,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,
/solutions,solution_hub,TIER 3,50,50,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,
/blog/apple-gift-card-sotrudnikam-podarok-ot-kompanii,blog_post,TIER 4,47,47,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,in_search,,,,2026-09-05
/blog/apple-gift-card-turciya-kazahstan-dlya-kompanii,blog_post,TIER 4,47,47,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,in_search,,,,2026-09-05
/blog/apple-prekratila-priem-platezhey-v-rossii-kak-prodlit-podpiski,blog_post,TIER 4,47,47,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,in_search,,,,2026-09-05
/blog/bezopasnost-dannyh-v-korporativnyh-ai,blog_post,TIER 4,47,47,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-07-05
/blog/enterprise-vs-team-korporativnye-tarify-ai,blog_post,TIER 4,47,47,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-07-05
/blog/glpi-manageengine-ili-korobka,blog_post,TIER 4,47,47,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-02
/blog/inventarizaciya-it-aktivov-s-chego-nachat,blog_post,TIER 4,47,47,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,in_search,,,,2026-09-02
/blog/kak-oformit-korporativnuyu-ai-podpisku-na-yurlico,blog_post,TIER 4,47,47,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-07-05
/blog/kak-oplatit-heygen-dlya-yurlica,blog_post,TIER 4,47,47,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-03
/blog/kak-popolnit-app-store-v-rossii,blog_post,TIER 4,47,47,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,in_search,,,,2026-09-05
/blog/kak-vybrat-ai-assistenta-dlya-komandy-razrabotki,blog_post,TIER 4,47,47,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-08-17
/blog/oplata-dropbox-dlya-yurlica-iz-rossii,blog_post,TIER 4,47,47,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-03
/blog/spine-2d-kupit-licenziyu-dlya-yurlica,blog_post,TIER 4,47,47,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,in_search,,,,2026-09-03
/blog/stoimost-vladeniya-podpiskoy,blog_post,TIER 4,47,47,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,in_search,,,,2026-09-01
/blog/tag/podarochnye-karty,blog_tag,TIER 4,42,42,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,in_search,,,,
/product/acronis-cp-backup-adv-m365-5,product,TIER 4,38,38,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,2026-09-03
/product/anthropic-enterprise,product,TIER 4,38,38,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,2026-09-04
/product/gemini-workspace-enterprise,product,TIER 4,38,38,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,unknown,,,,2026-09-04
/product/gemini-workspace-standard,product,TIER 4,38,38,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,2026-09-04
/product/grammarly-business,product,TIER 4,38,38,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,unknown,,,,2026-09-04
/product/hailuo-master,product,TIER 4,38,38,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,2026-09-04
/product/me-applications-manager-enterprise-100-monitors-with-1-user,product,TIER 4,38,38,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,2026-09-03
/product/me-endpoint-central-enterprise-distributed-enterprise-10-servers-and-single-user-license,product,TIER 4,38,38,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,2026-09-03
/product/me-endpoint-central-msp-50-endpoints-and-1-technician,product,TIER 4,38,38,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,2026-09-03
/product/me-firewall-analyzer-enterprise-20-devices-pack-with-2-users,product,TIER 4,38,38,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,2026-09-03
/product/me-key-manager-plus-25-keys,product,TIER 4,38,38,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,unknown,,,,2026-09-03
/product/me-malware-protection-plus-enterprise-10-servers,product,TIER 4,38,38,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,2026-09-03
/product/me-netflow-analyzer-enterprise-10-interfaces-pack-with-2-users,product,TIER 4,38,38,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,2026-09-03
/product/me-network-configuration-manager-enterprise-250-devices-pack-with-2-users,product,TIER 4,38,38,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,2026-09-03
/product/me-os-deployer-enterprise-10-servers,product,TIER 4,38,38,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,2026-09-03
/product/me-pam360-enterprise-multi-language-10-administrators-and-25-keys,product,TIER 4,38,38,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,2026-09-03
/product/me-pam360-msp-enterprise-10-administrators-and-25-keys,product,TIER 4,38,38,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,2026-09-03
/product/me-pam360-msp-enterprise-multi-language-10-administrators-and-25-keys,product,TIER 4,38,38,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,2026-09-03
/product/me-patch-connect-plus-enterprise-250-computers,product,TIER 4,38,38,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,2026-09-03
/product/me-patch-manager-plus-enterprise-10-servers-and-single-user-license,product,TIER 4,38,38,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,2026-09-03
/product/me-ransomware-protection-plus-enterprise-10-servers,product,TIER 4,38,38,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,unknown,,,,2026-09-03
/product/me-rmm-central-enterprise-50-devices-with-1-user,product,TIER 4,38,38,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,2026-09-03
/product/me-servicedesk-plus-enterprise-2-technicians,product,TIER 4,38,38,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,unknown,,,,2026-09-03
/product/me-servicedesk-plus-msp-enterprise-2-technicians-and-250-it-assets,product,TIER 4,38,38,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,unknown,,,,2026-09-03
/product/me-servicedesk-plus-msp-enterprise-multi-language-2-technicians-and-250-it-assets,product,TIER 4,38,38,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,unknown,,,,2026-09-03
/product/me-servicedesk-plus-multi-language-enterprise-servicedesk-plus-multi-lan-2-technicians,product,TIER 4,38,38,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,2026-09-03
/product/me-supportcenter-plus-enterprise-2-support-representatives,product,TIER 4,38,38,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,2026-09-03
/product/me-supportcenter-plus-enterprise-multi-language-2-support-representatives,product,TIER 4,38,38,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,2026-09-03
/product/me-vulnerability-manager-plus-enterprise-10-servers-and-single-user-license,product,TIER 4,38,38,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,unknown,,,,2026-09-03
/solutions/ai-dlya-biznesa,solution,TIER 5,35,35,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,unknown,,,,
/solutions/ai-dlya-yuristov,solution,TIER 5,35,35,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,unknown,,,,
/solutions/po-dlya-razrabotki-igr,solution,TIER 5,35,35,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,unknown,,,,
/compare/chatgpt-vs-grok,compare,TIER 5,32,32,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,unknown,,,,
/compare/copilot-vs-gemini,compare,TIER 5,32,32,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,
/compare/cursor-vs-copilot,compare,TIER 5,32,32,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,
/compare/elevenlabs-vs-descript,compare,TIER 5,32,32,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,unknown,,,,
/compare/grammarly-vs-jasper,compare,TIER 5,32,32,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,
/compare/kimi-vs-chatgpt,compare,TIER 5,32,32,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,
/product/cursor-enterprise,product,TIER 5,32,32,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,excluded,LOW_QUALITY,,,2026-09-04
/product/docker-team,product,TIER 5,32,32,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,excluded,LOW_QUALITY,,,2026-09-03
/product/krea-business,product,TIER 5,32,32,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,excluded,LOW_QUALITY,,,2026-09-05
/product/me-ddi-central-enterprise-5-dns-clusters-5-dhcp-clusters-5-ntp-servers,product,TIER 5,32,32,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,excluded,LOW_QUALITY,,,2026-09-03
/product/me-endpoint-central-professional-10-servers-and-single-user-license,product,TIER 5,32,32,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,excluded,LOW_QUALITY,,,2026-09-03
/product/me-m365-manager-plus-professional-100-users-mailboxes-with-1-help-desk-technic,product,TIER 5,32,32,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,excluded,LOW_QUALITY,,,2026-09-03
/product/me-pam360-enterprise-10-administrators-and-25-keys,product,TIER 5,32,32,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,excluded,LOW_QUALITY,,,2026-09-03
/product/me-servicedesk-plus-msp-professional-multi-language-2-technicians-and-250-it-assets,product,TIER 5,32,32,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,excluded,LOW_QUALITY,,,2026-09-03
/product/me-servicedesk-plus-professional-2-technicians,product,TIER 5,32,32,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,excluded,LOW_QUALITY,,,2026-09-03
/product/notion-enterprise,product,TIER 5,32,32,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,excluded,LOW_QUALITY,,,2026-09-04
/solutions/ai-dlya-analitikov,solution,TIER 5,30,30,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,excluded,LOW_QUALITY,,,
/solutions/ai-dlya-buhgalterii,solution,TIER 5,30,30,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,excluded,LOW_QUALITY,,,
/solutions/ai-dlya-dizainerov,solution,TIER 5,30,30,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,excluded,LOW_QUALITY,,,
/solutions/ai-dlya-marketinga,solution,TIER 5,30,30,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,excluded,LOW_QUALITY,,,
/solutions/ai-dlya-obrazovaniya,solution,TIER 5,30,30,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,excluded,LOW_QUALITY,,,
/solutions/ai-dlya-prodazh,solution,TIER 5,30,30,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,excluded,LOW_QUALITY,,,
/solutions/ai-servisy-dlya-biznesa,solution,TIER 5,30,30,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,excluded,LOW_QUALITY,,,
/solutions/po-dlya-yurlic-po-schetu,solution,TIER 5,30,30,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,excluded,LOW_QUALITY,,,
/compare/chatgpt-vs-claude,compare,TIER 5,28,28,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,excluded,LOW_QUALITY,,,
/compare/chatgpt-vs-gemini,compare,TIER 5,28,28,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,excluded,LOW_QUALITY,,,
/compare/claude-vs-gemini,compare,TIER 5,28,28,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,excluded,LOW_QUALITY,,,
/compare/cursor-vs-windsurf,compare,TIER 5,28,28,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,excluded,LOW_QUALITY,,,
/compare/firefly-vs-canva,compare,TIER 5,28,28,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,excluded,LOW_QUALITY,,,
/compare/fl-studio-vs-ableton,compare,TIER 5,28,28,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,excluded,LOW_QUALITY,,,
/compare/midjourney-vs-firefly,compare,TIER 5,28,28,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,excluded,LOW_QUALITY,,,
/compare/notion-vs-chatgpt,compare,TIER 5,28,28,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,excluded,LOW_QUALITY,,,
/compare/perplexity-vs-chatgpt,compare,TIER 5,28,28,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,excluded,LOW_QUALITY,,,
/compare/runway-vs-heygen,compare,TIER 5,28,28,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,excluded,LOW_QUALITY,,,
/blog/tag/ai,blog_tag,TIER 5,25,25,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,
/blog/tag/apple,blog_tag,TIER 5,25,25,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,unknown,,,,
/blog/tag/bezopasnost,blog_tag,TIER 5,25,25,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,
/blog/tag/buhgalteriya,blog_tag,TIER 5,25,25,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,
/blog/tag/dizajn,blog_tag,TIER 5,25,25,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,unknown,,,,
/blog/tag/gajd,blog_tag,TIER 5,25,25,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,
/blog/tag/licenzii,blog_tag,TIER 5,25,25,0,0,A: URL discovery,URL is unknown to Google,False,False,,0,0,,,unknown,,,,
/blog/tag/oformlenie,blog_tag,TIER 5,25,25,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,
/blog/tag/razrabotka,blog_tag,TIER 5,25,25,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,
/blog/tag/video,blog_tag,TIER 5,25,25,0,0,B: crawl scheduling,Discovered - currently not indexed,False,False,,0,0,,,unknown,,,,
